Ethnicity,Geographical-union Name 
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
"White, non-Hispanic",Capital
